Jeu,Player,Role,Response,evaluation
59,Laura,Loups-Garous,in my opinion Marie is the werewolf. She is the most powerful werewolf in the world. She is the most powerful werewolf in the world. She is the most powerful werewolf in the world. She is the most powerful werewolf in the world. She is the most powerful werewolf in the world. She is the most powerful werewolf in the world. She is the most powerful werewolf in the world,FALSE
59,Antoine,Voyante,I think Laura is the werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf,TRUE
59,Marie,Villageois,"I agree with Antoine. Lucas's sudden interest in protecting the villagers seems a bit suspicious to me.

I think this is a good thing.

I think it's a good thing because it's a bad thing.

I think it's a good thing because it's a bad thing.

I think it's a good thing because it's a bad thing.

I think it's",TRUE
59,Claire,Docteur,"I decide to protect Marie. I decide to protect her from the evil that is the world. I decide to protect her from the evil that is the world.""

""I'm sorry, but the world is evil. It's a place where people are killed by the government, where people are tortured, where people are murdered. It's a place where there's no justice, and it's a place where there's",TRUE
59,Thomas,Villageois,"i suspect that Lucas is the werewolf.

The werewolf is a creature of legend, and the only way to defeat it is to kill the werewolf's human host. The werewolf is a powerful creature, and it is said that it can kill an entire city in one bite.

The werewolf is a creature of legend, and the only way to defeat it is to kill the werewolf's",TRUE
59,Emma,Villageois,The werewolf is Laura. She is the daughter of a wealthy man and a woman who is a witch. She is also the daughter of a man who is a werewolf. She is the daughter of a man who is a werewolf. She is the daughter of a man who is a werewolf. She is the daughter of a man who is a werewolf. She is the daughter of a man who is a,TRUE
60,Claire,Villageois,"The werewolf is Marie. She was born with a wolf's head, and she was raised by wolves. She was raised by wolves, and she was raised by wolves. She was raised by wolves, and she was raised by wolves. She was raised by wolves, and she was raised by wolves. She was raised by wolves, and she was raised by wolves. She was raised by wolves, and she was raised by",TRUE
60,Thomas,Villageois,"The werewolf is Emma. She's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's a werewolf, and she's",TRUE
60,Emma,Loups-Garous,"You will regret it, I'm not the werewolf. I'm a human, not a werewolf.""

""You're a human, not a werewolf.""

""I'm not a werewolf. I'm a human, not a werewolf.""

""You're a human, not a werewolf.""

""I'm not a werewolf. I'm a human, not a",FALSE
60,Lucas,Docteur,"I decide to protect Thomas. I'm going to take him to the hospital and I'm going to give him the best care I can. I'm going to take care of him, and I'm going to get him back to his family.

""I'm going to do everything I can to make sure that he's OK. I'm going to do everything I can to make sure that he's OK. I",TRUE
60,Laura,Voyante,"I think Emma is the werewolf. I think she's a werewolf. She's got a lot of scars, but she's got a lot of scars that are not visible to the naked eye. She's got a lot of scars that are visible to the naked eye. She's got a lot of scars that are visible to the naked eye. She's got a lot of scars that are visible to the naked eye",TRUE
60,Antoine,Villageois,"looks like we've got a tie between Claire and Marie. Loup Garou, reveal yourself!

Loup Garou, reveal yourself! Claire: Oh, I'm not sure. I'm not sure.

Loup Garou, reveal yourself! Claire: I'm not sure. I'm not sure.

Loup Garou, reveal yourself! Claire: I'm not sure. I",TRUE
60,Marie,Loups-Garous,"in my opinion Claire is the werewolf. She is a werewolf, and she is also a vampire. She is the only one who can kill vampires. She is also the only one who can kill humans. She is the only one who can kill humans. She is the only one who can kill humans. She is the only one who can kill humans. She is the only one who can kill humans. She is",FALSE
60,Claire,Villageois,"I agree with Laura. Marie's sudden interest in protecting the villagers seems a bit suspicious to me.

I agree with Marie. Marie's sudden interest in protecting the villagers seems a bit suspicious to me.

I agree with Marie. Marie's sudden interest in protecting the villagers seems a bit suspicious to me.

I agree with Marie. Marie's sudden interest in protecting the villagers seems a bit suspicious to me",TRUE
60,Thomas,Villageois,"looks like we've got a tie between Emma and Marie. Loup Garou, reveal yourself!

Emma: I'm not sure if you're aware, but I'm a fan of the show.

Loup: I'm a fan of the show?

Emma: I'm a fan of the show!

Loup: I'm a fan of the show!

",TRUE
60,Emma,Loups-Garous,"in my opinion Lucas is the werewolf.

I'm not saying that Lucas is the werewolf, but I think he's the closest thing we have to a werewolf.

And I think that's why he's so popular.

I think he's a werewolf.

I think he's a werewolf.

I think he's a werewolf.

I think he",FALSE
61,Claire,Villageois,"i suspect that Laura is the werewolf.

In the series finale, Laura is seen with her brother, Sam, and her father, Dr. Robert. She is seen with her brother and father in the episode ""The Man Who Cried Wolf"".

In the series finale, Laura is seen with her brother, Sam, and her father, Dr. Robert. She is seen with her brother and father in",FALSE
61,Thomas,Loups-Garous,Antoine is the voyante i think ive ever seen. He has a great personality and is a very nice guy. He is a great guy to work with. He is a great guy to have around. I think he is a great guy to have around. He is a great guy to have around. I think he is a great guy to have around. He is a great guy to have around. I think,TRUE
61,Emma,Villageois,"I agree with Antoine. Thomas's sudden interest in protecting the villagers seems a bit suspicious to me. I'm not sure how he could have been so interested in the villagers if he was just a normal villager.

I think that the villagers are probably just as suspicious of him as I am.

""I'll go with you, Thomas.""

""I'll go with you too, Antoine",TRUE
61,Lucas,Villageois,"Hold on a second, are we forgetting about Thomas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

Thomas is a character in the game, and he's a pretty cool guy. He's a farmer, and he's a bit of a jerk. He's a bit of a jerk, but he's also kind of a nice guy. He",TRUE
61,Laura,Docteur,I decide to protect Lucas. I decide to protect the people that I love. I decide to protect my family. I decide to protect my friends. I decide to protect my neighbors. I decide to protect my neighbors. I decide to protect my friends. I decide to protect my neighbors. I decide to protect my neighbors. I decide to protect my neighbors. I decide to protect my neighbors. I decide to protect my neighbors,TRUE
61,Antoine,Voyante,I think Thomas is the werewolf. He's a werewolf. He's got a wolf's head on his shoulder. He's got a wolf's tail on his back. He's got a wolf's tail on his back. He's got a wolf's head on his shoulder. He's got a wolf's head on his shoulder. He's got a wolf's tail on his back. He's got a wolf,TRUE
61,Marie,Loups-Garous,I am innocent... I am a simple villager. I am a humble farmer. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am a simple man. I am,FALSE
61,Claire,Villageois,"i suspect that Emma is the werewolf.

The other one is the one who is supposed to be the werewolf, but is actually a vampire.

The other one is the one who is supposed to be the werewolf, but is actually a vampire. The other one is the one who is supposed to be the werewolf, but is actually a vampire. The other one is the one who is supposed",FALSE
61,Thomas,Loups-Garous,I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple villager. I am innocent... I am a simple,FALSE
61,Emma,Villageois,"I agree with Antoine. Thomas's sudden interest in protecting the villagers seems a bit suspicious to me. I think that's because he's been in the village for a long time, and he's seen them all before. The villagers are probably just trying to protect themselves from the monsters. If they're really worried about the monsters, they should have left the village long ago. I guess that's why they're so scared",TRUE
62,Claire,Voyante,I think Emma is the werewolf. I think she's a werewolf. She's a werewolf. And she's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's,TRUE
